pl_name,pl_name,Lists,pl_bmassj,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_radj,pl_radjerr2,pl_radjerr1,pl_radjerr2,pl_radjerr1,pl_orbper,pl_orbpererr2,pl_orbpererr1,pl_orbpererr2,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr2,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenerr1,pl_eqt,pl_eqterr2,pl_eqterr1,pl_eqterr2,pl_eqterr1,Discovery method,pl_publ_date,Last updated [yy/mm/dd],source (xml)
Kepler-11 c,kepler-11c,,0.00900,0.00500,0.00900,0.00500,0.00900,0.256,0.005,0.004,0.005,0.004,13.02410000,0.00080000,0.00130000,0.00080000,0.00130000,0.026000,0.013000,0.063000,0.013000,0.063000,,,,,,,2011,,
Kepler-11 d,kepler-11d,,0.02300,0.00500,0.00300,0.00500,0.00300,0.278,0.006,0.005,0.006,0.005,22.68450000,0.00090000,0.00090000,0.00090000,0.00090000,0.004000,0.002000,0.007000,0.002000,0.007000,,,,,,,2011,,
Kepler-11 f,kepler-11f,,0.00600,0.00300,0.00300,0.00300,0.00300,0.222,0.006,0.004,0.006,0.004,46.68880000,0.00320000,0.00270000,0.00320000,0.00270000,0.013000,0.009000,0.011000,0.009000,0.011000,,,,,,,2011,,
Kepler-11 g,kepler-11g,,0.07900,,,,,0.297,0.007,0.005,0.007,0.005,118.38070000,0.00060000,0.00100000,0.00060000,0.00100000,0.150000,,,,,,,,,,,2011,,
Kepler-12 b,kepler-12b,,0.43200,0.05100,0.05300,0.05100,0.05300,1.754,0.036,0.031,0.036,0.031,4.43796290,0.00000060,0.00000060,0.00000060,0.00000060,,,,,,1480,30,30,30,30,,2011,,
KOI-13 b,koi-13b,,9.28000,0.16000,0.16000,0.16000,0.16000,1.512,0.035,0.035,0.035,0.035,1.76358800,0.00000100,0.00000100,0.00000100,0.00000100,0.000640,0.000160,0.000120,0.000160,0.000120,2550,80,80,80,80,,2011,,
Kepler-15 b,kepler-15b,,0.66000,0.09000,0.08000,0.09000,0.08000,0.960,0.070,0.060,0.070,0.060,4.94278200,0.00000130,0.00000130,0.00000130,0.00000130,0.060000,,,,,,,,,,,2011,,
Kepler-16 b,kepler-16b,,0.33300,0.01600,0.01600,0.01600,0.01600,0.754,0.003,0.003,0.003,0.003,228.77600000,0.03700000,0.02000000,0.03700000,0.02000000,0.006900,0.001500,0.001000,0.001500,0.001000,,,,,,,2011,,
Kepler-17 b,kepler-17b,,2.45000,0.11000,0.11000,0.11000,0.11000,1.310,0.020,0.020,0.020,0.020,1.48571080,0.00000020,0.00000020,0.00000020,0.00000020,0.011000,,,,,1570,200,200,200,200,,2011,,
Kepler-33 d,kepler-33d,,,,,,,0.477,0.044,0.044,0.044,0.044,21.77596000,0.00011000,0.00011000,0.00011000,0.00011000,0.000000,,,,,,,,,,,2012,,
Kepler-33 e,kepler-33e,,,,,,,0.359,0.034,0.034,0.034,0.034,31.78440000,0.00039000,0.00039000,0.00039000,0.00039000,0.000000,,,,,,,,,,,2012,,
Kepler-33 f,kepler-33f,,,,,,,0.398,0.037,0.037,0.037,0.037,41.02902000,0.00042000,0.00042000,0.00042000,0.00042000,0.000000,,,,,,,,,,,2012,,
Kepler-34 b,kepler-34b,,0.22000,0.01000,0.01100,0.01000,0.01100,0.764,0.014,0.012,0.014,0.012,288.82200000,0.08100000,0.06300000,0.08100000,0.06300000,0.182000,0.020000,0.016000,0.020000,0.016000,,,,,,,2012,,
Kepler-35 b,kepler-35b,,0.12700,0.02000,0.02000,0.02000,0.02000,0.728,0.014,0.014,0.014,0.014,131.45800000,0.10500000,0.07700000,0.10500000,0.07700000,0.042000,0.004000,0.007000,0.004000,0.007000,,,,,,,2012,,
Kepler-36 b,kepler-36b,,0.01400,0.00100,0.00100,0.00100,0.00100,0.133,0.003,0.003,0.003,0.003,13.83989000,0.00060000,0.00082000,0.00060000,0.00082000,0.039000,,,,,978,11,11,11,11,,2012,,
Kepler-36 c,kepler-36c,,0.02500,0.00100,0.00200,0.00100,0.00200,0.328,0.005,0.005,0.005,0.005,16.23855000,0.00054000,0.00038000,0.00054000,0.00038000,0.033000,,,,,928,10,10,10,10,,2012,,
Kepler-37 b,kepler-37b,,0.03146,,,,,0.029,0.002,0.002,0.002,0.002,13.36750000,,,,,,,,,,,,,,,,2013,,
Kepler-37 c,kepler-37c,,0.03776,,,,,0.067,0.003,0.003,0.003,0.003,21.30200000,,,,,,,,,,,,,,,,2013,,
Kepler-37 d,kepler-37d,,0.03839,,,,,0.173,0.005,0.005,0.005,0.005,39.79220000,,,,,,,,,,,,,,,,2013,,
Kepler-38 b,kepler-38b,,0.38400,,,,,0.384,0.010,0.010,0.010,0.010,105.59900000,0.05300000,0.03800000,0.05300000,0.03800000,0.032000,,,,,475,,,,,,2012,,
Kepler-39 b,kepler-39b,,20.10000,1.30000,1.30000,1.30000,1.30000,1.240,0.100,0.090,0.100,0.090,21.08721000,0.00003700,0.00003700,0.00003700,0.00003700,0.112000,0.057000,0.057000,0.057000,0.057000,897,29,29,29,29,,2011,,
Kepler-41 b,kepler-41b,,0.56000,0.08000,0.08000,0.08000,0.08000,1.290,0.020,0.020,0.020,0.020,1.85555820,0.00000052,0.00000052,0.00000052,0.00000052,0.000000,,,,,1790,31,31,31,31,,2011,,
Kepler-42 b,kepler-42b,,,,,,,0.070,0.020,0.020,0.020,0.020,1.21376720,0.00000460,0.00000460,0.00000460,0.00000460,,,,,,519,52,52,52,52,,2012,,
Kepler-42 c,kepler-42c,,,,,,,0.065,0.018,0.018,0.018,0.018,0.45328509,0.00000097,0.00000097,0.00000097,0.00000097,,,,,,720,73,73,73,73,,2012,,
Kepler-42 d,kepler-42d,,,,,,,0.051,0.016,0.016,0.016,0.016,1.86516900,0.00001400,0.00001400,0.00001400,0.00001400,,,,,,450,45,45,45,45,,2012,,
Kepler-44 b,kepler-44b,,1.00000,0.10000,0.10000,0.10000,0.10000,1.090,0.070,0.070,0.070,0.070,3.24672930,0.00000300,0.00000300,0.00000300,0.00000300,0.066000,,,,,1544,47,47,47,47,,2015,,
Kepler-45 b,kepler-45b,,0.50500,0.09000,0.09000,0.09000,0.09000,0.960,0.110,0.110,0.110,0.110,2.45523900,0.00000400,0.00000400,0.00000400,0.00000400,0.110000,0.090000,0.100000,0.090000,0.100000,1000,20,20,20,20,,2012,,
Kepler-46 b,kepler-46b,,6.00000,,,,,0.808,0.043,0.042,0.043,0.042,33.60134000,0.00020000,0.00021000,0.00020000,0.00021000,0.010000,0.010000,0.010000,0.010000,0.010000,543,16,16,16,16,,2012,,
Kepler-46 d,kepler-46d,,,,,,,0.146,0.082,0.082,0.082,0.082,6.76658900,0.00002200,0.00002200,0.00002200,0.00002200,,,,,,,,,,,,2014,,
Kepler-47 b,kepler-47b,,2.00000,,,,,0.270,0.011,0.011,0.011,0.011,49.53200000,0.02700000,0.04000000,0.02700000,0.04000000,0.035000,,,,,,,,,,,2012,,
Kepler-47 c,kepler-47c,,28.00000,,,,,0.411,0.018,0.018,0.018,0.018,303.13700000,0.02000000,0.07200000,0.02000000,0.07200000,0.411000,,,,,,,,,,,2012,,
Kepler-48 c,kepler-48c,,0.04597,0.00724,0.00724,0.00724,0.00724,0.242,0.012,0.012,0.012,0.012,9.67395000,,,,,,,,,,,,,,,,2013,,
Kepler-48 d,kepler-48d,,0.02500,0.01450,0.01450,0.01450,0.01450,0.182,0.010,0.010,0.010,0.010,42.89610000,,,,,,,,,,,,,,,,2014,,
Kepler-48 e,kepler-48e,,2.06700,0.07900,0.07900,0.07900,0.07900,,,,,,982.00000000,8.00000000,8.00000000,8.00000000,8.00000000,,,,,,,,,,,,2014,,
Kepler-49 b,kepler-49b,,0.98000,,,,,0.243,,,,,7.20379450,0.00002200,0.00002200,0.00002200,0.00002200,,,,,,,,,,,,2013,,
Kepler-49 d,kepler-49d,,,,,,,0.143,0.006,0.006,0.006,0.006,2.57654900,0.00000300,0.00000300,0.00000300,0.00000300,,,,,,,,,,,,2014,,
Kepler-49 e,kepler-49e,,,,,,,0.139,0.007,0.007,0.007,0.007,18.59610800,0.00007900,0.00007900,0.00007900,0.00007900,,,,,,,,,,,,2014,,
Kepler-50 b,kepler-50b,,,,,,,0.153,0.009,0.004,0.009,0.004,7.81254000,0.00010000,0.00010000,0.00010000,0.00010000,,,,,,,,,,,,2013,,
Kepler-51 b,kepler-51b,,0.00700,0.00300,0.00500,0.00300,0.00500,0.633,0.027,0.027,0.027,0.027,45.15400000,0.00020000,0.00020000,0.00020000,0.00020000,0.040000,0.010000,0.010000,0.010000,0.010000,543,11,11,11,11,,2013,,
Kepler-51 c,kepler-51c,,0.01300,0.00100,0.00100,0.00100,0.00100,0.803,0.152,0.250,0.152,0.250,85.31200000,0.00200000,0.00300000,0.00200000,0.00300000,0.014000,0.009000,0.013000,0.009000,0.013000,439,9,9,9,9,,2013,,
Kepler-51 d,kepler-51d,,0.02400,0.00300,0.00300,0.00300,0.00300,0.865,0.045,0.045,0.045,0.045,130.19400000,0.00200000,0.00500000,0.00200000,0.00500000,0.008000,0.008000,0.011000,0.008000,0.011000,381,8,8,8,8,,2014,,
Kepler-52 c,kepler-52c,,10.41000,,,,,0.164,,,,,16.38500210,0.00014000,0.00014000,0.00014000,0.00014000,,,,,,,,,,,,2013,,
Kepler-52 d,kepler-52d,,,,,,,0.174,0.019,0.019,0.019,0.019,36.44517100,0.00025300,0.00025300,0.00025300,0.00025300,,,,,,,,,,,,2014,,
Kepler-53 b,kepler-53b,,18.41000,,,,,0.258,,,,,18.64895250,0.00016000,0.00016000,0.00016000,0.00016000,,,,,,,,,,,,2013,,
Kepler-53 d,kepler-53d,,,,,,,0.189,0.094,0.094,0.094,0.094,9.75196200,0.00007700,0.00007700,0.00007700,0.00007700,,,,,,,,,,,,2014,,
Kepler-54 b,kepler-54b,,0.92000,,,,,0.187,,,,,8.01094340,0.00006900,0.00006900,0.00006900,0.00006900,,,,,,,,,,,,2013,,
Kepler-54 c,kepler-54c,,0.37000,,,,,0.110,,,,,12.07172490,0.00029000,0.00029000,0.00029000,0.00029000,,,,,,,,,,,,2013,,
Kepler-55 c,kepler-55c,,1.11000,,,,,0.197,,,,,42.15164180,0.00053000,0.00053000,0.00053000,0.00053000,,,,,,,,,,,,2013,,
Kepler-54 d,kepler-54d,,,,,,,0.136,0.007,0.007,0.007,0.007,20.99569400,0.00014300,0.00014300,0.00014300,0.00014300,,,,,,,,,,,,2014,,
Kepler-55 d,kepler-55d,,,,,,,0.142,0.008,0.008,0.008,0.008,2.21109900,0.00000400,0.00000400,0.00000400,0.00000400,,,,,,,,,,,,2014,,
Kepler-55 e,kepler-55e,,,,,,,0.138,0.021,0.021,0.021,0.021,4.61753400,0.00002100,0.00002100,0.00002100,0.00002100,,,,,,,,,,,,2014,,
Kepler-56 b,kepler-56b,,0.07000,0.01100,0.01200,0.01100,0.01200,0.581,0.025,0.026,0.025,0.026,10.50160000,0.00100000,0.00110000,0.00100000,0.00110000,,,,,,,,,,,,2013,,
Kepler-56 c,kepler-56c,,0.57000,0.06000,0.06600,0.06000,0.06600,0.874,0.041,0.041,0.041,0.041,21.40239000,0.00062000,0.00059000,0.00062000,0.00059000,,,,,,,,,,,,2013,,
Kepler-57 b,kepler-57b,,18.86000,,,,,0.195,,,,,5.72931960,0.00001800,0.00001800,0.00001800,0.00001800,,,,,,,,,,,,2013,,
Kepler-58 b,kepler-58b,,1.39000,,,,,0.248,,,,,10.21849540,0.00015000,0.00015000,0.00015000,0.00015000,,,,,,,,,,,,2013,,
Kepler-58 c,kepler-58c,,2.19000,,,,,0.255,,,,,15.57415680,0.00027000,0.00027000,0.00027000,0.00027000,,,,,,,,,,,,2013,,
Kepler-58 d,kepler-58d,,,,,,,0.262,0.125,0.125,0.125,0.125,40.10137100,0.00061200,0.00061200,0.00061200,0.00061200,,,,,,,,,,,,2014,,
Kepler-59 b,kepler-59b,,2.05000,,,,,0.098,,,,,11.86817070,0.00036000,0.00036000,0.00036000,0.00036000,,,,,,,,,,,,2013,,
Kepler-60 b,kepler-60b,,0.01318,0.00164,0.00176,0.00164,0.00176,0.153,0.012,0.012,0.012,0.012,7.13340000,0.00010000,0.00010000,0.00010000,0.00010000,,,,,,,,,,,,2013,,
Kepler-60 c,kepler-60c,,0.01211,0.00255,0.00255,0.00255,0.00255,0.170,0.013,0.013,0.013,0.013,8.91870000,0.00020000,0.00020000,0.00020000,0.00020000,,,,,,,,,,,,2013,,
Kepler-60 d,kepler-60d,,0.01309,0.00236,0.00264,0.00236,0.00264,0.178,0.014,0.014,0.014,0.014,11.89810000,0.00020000,0.00020000,0.00020000,0.00020000,,,,,,,,,,,,2013,,
Kepler-62 b,kepler-62b,,0.03000,,,,,0.117,0.004,0.004,0.004,0.004,5.71493200,0.00000900,0.00000900,0.00000900,0.00000900,,,,,,750,41,41,41,41,,2013,,
Kepler-62 c,kepler-62c,,0.01300,,,,,0.048,0.003,0.003,0.003,0.003,12.44170000,0.00010000,0.00010000,0.00010000,0.00010000,,,,,,578,31,31,31,31,,2013,,
Kepler-62 d,kepler-62d,,0.04400,,,,,0.174,0.006,0.006,0.006,0.006,18.16406000,0.00002000,0.00002000,0.00002000,0.00002000,,,,,,510,28,28,28,28,,2013,,
Kepler-62 f,kepler-62f,,0.11000,,,,,0.126,0.006,0.006,0.006,0.006,267.29100000,0.00500000,0.00500000,0.00500000,0.00500000,,,,,,208,11,11,11,11,,2013,,
Kepler-63 b,kepler-63b,,0.37800,,,,,0.545,0.018,0.018,0.018,0.018,9.43415050,0.00000100,0.00000100,0.00000100,0.00000100,0.450000,,,,,,,,,,,2013,,
Kepler-65 b,kepler-65b,,,,,,,0.127,0.003,0.003,0.003,0.003,2.15491000,0.00000500,0.00000500,0.00000500,0.00000500,,,,,,,,,,,,2013,,
Kepler-65 d,kepler-65d,,,,,,,0.136,0.004,0.004,0.004,0.004,8.13123000,0.00002000,0.00002000,0.00002000,0.00002000,,,,,,,,,,,,2013,,
Kepler-67 b,kepler-67b,,,,,,,0.262,0.014,0.014,0.014,0.014,15.72590000,0.00011000,0.00011000,0.00011000,0.00011000,,,,,,,,,,,,2013,,
Kepler-68 b,kepler-68b,,0.01878,0.00535,0.00535,0.00535,0.00535,0.208,0.002,0.002,0.002,0.002,5.39875000,,,,,,,,,,,,,,,,2013,,
Kepler-68 c,kepler-68c,,0.02265,,,,,0.089,0.002,0.002,0.002,0.002,9.60504000,,,,,,,,,,,,,,,,2013,,
Kepler-69 b,kepler-69b,,,,,,,0.200,0.026,0.039,0.026,0.039,13.72234100,0.00003600,0.00003500,0.00003600,0.00003500,0.160000,0.001000,0.170000,0.001000,0.170000,779,51,50,51,50,,2013,,
Kepler-69 c,kepler-69c,,,,,,,0.153,0.021,0.030,0.021,0.030,242.46130000,0.00640000,0.00590000,0.00640000,0.00590000,0.140000,0.100000,0.180000,0.100000,0.180000,299,20,19,20,19,,2013,,
KOI-55 b,koi-55b,,0.00140,,,,,0.068,,,,,0.24010400,0.00000400,0.00000400,0.00000400,0.00000400,,,,,,,,,,,,2011,,
KOI-55 c,koi-55c,,0.00210,,,,,0.077,,,,,0.34288700,0.00001300,0.00001300,0.00001300,0.00001300,,,,,,,,,,,,2011,,
KOI-217 b,koi-217b,,,,,,,1.110,0.020,0.020,0.020,0.020,3.90512000,0.00005000,0.00005000,0.00005000,0.00005000,0.000000,,,,,,,,,,,2010,,
Kepler-74 b,kepler-74b,,0.63000,0.12000,0.12000,0.12000,0.12000,0.960,0.020,0.020,0.020,0.020,7.34071100,0.00000600,0.00000600,0.00000600,0.00000600,0.000000,,,,,1078,19,19,19,19,,2013,,
Kepler-81 b,kepler-81b,,,,,,,0.216,0.034,0.034,0.034,0.034,5.95500000,,,,,,,,,,,,,,,,2013,,
Kepler-81 c,kepler-81c,,,,,,,0.211,0.033,0.033,0.033,0.033,12.04000000,,,,,,,,,,,,,,,,2013,,
Kepler-81 d,kepler-81d,,,,,,,0.108,0.024,0.024,0.024,0.024,20.83784600,0.00018100,0.00018100,0.00018100,0.00018100,,,,,,,,,,,,2014,,
Kepler-82 c,kepler-82c,,,,,,,0.477,0.218,0.218,0.218,0.218,51.53800000,,,,,,,,,,,,,,,,2013,,
Kepler-82 d,kepler-82d,,,,,,,0.158,0.024,0.024,0.024,0.024,2.38296100,0.00000500,0.00000500,0.00000500,0.00000500,,,,,,,,,,,,2014,,
Kepler-82 e,kepler-82e,,,,,,,0.220,0.033,0.033,0.033,0.033,5.90220600,0.00001200,0.00001200,0.00001200,0.00001200,,,,,,,,,,,,2014,,
Kepler-83 c,kepler-83c,,,,,,,0.211,0.031,0.031,0.031,0.031,20.09000000,,,,,,,,,,,,,,,,2013,,
Kepler-83 d,kepler-83d,,,,,,,0.173,0.012,0.012,0.012,0.012,5.16979600,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-84 b,kepler-84b,,,,,,,0.199,0.009,0.009,0.009,0.009,8.72600000,,,,,,,,,,,,,,,,2013,,
Kepler-84 d,kepler-84d,,,,,,,0.123,0.024,0.024,0.024,0.024,4.22453700,0.00004200,0.00004200,0.00004200,0.00004200,,,,,,,,,,,,2014,,
Kepler-84 e,kepler-84e,,,,,,,0.232,0.044,0.044,0.044,0.044,27.43438900,0.00022400,0.00022400,0.00022400,0.00022400,,,,,,,,,,,,2014,,
Kepler-84 f,kepler-84f,,,,,,,0.196,0.038,0.038,0.038,0.038,44.55216900,0.00081200,0.00081200,0.00081200,0.00081200,,,,,,,,,,,,2014,,
Kepler-85 c,kepler-85c,,,,,,,0.194,0.009,0.009,0.009,0.009,12.51300000,,,,,,,,,,,,,,,,2013,,
Kepler-85 d,kepler-85d,,,,,,,0.107,0.017,0.017,0.017,0.017,17.91323000,0.00026600,0.00026600,0.00026600,0.00026600,,,,,,,,,,,,2014,,
Kepler-85 e,kepler-85e,,,,,,,0.113,0.018,0.018,0.018,0.018,25.21675100,0.00071800,0.00071800,0.00071800,0.00071800,,,,,,,,,,,,2014,,
PH2 b,ph2b,,,,,,,0.903,0.050,0.050,0.050,0.050,282.52550000,0.00100000,0.00100000,0.00100000,0.00100000,0.410000,0.290000,0.080000,0.290000,0.080000,281,7,7,7,7,,2013,,
Kepler-87 c,kepler-87c,,0.02000,0.00300,0.00300,0.00300,0.00300,0.548,0.026,0.026,0.026,0.026,191.23180000,0.00150000,0.00150000,0.00150000,0.00150000,0.039000,0.012000,0.012000,0.012000,0.012000,403,4,4,4,4,,2014,,
KOI-142 b,koi-142b,,0.02700,0.00800,0.00800,0.00800,0.00800,0.337,0.032,0.035,0.032,0.035,10.95416000,0.00013000,0.00011000,0.00013000,0.00011000,0.055930,0.000310,0.000470,0.000310,0.000470,,,,,,,2013,,
KOI-142 c,koi-142c,,0.62600,0.03300,0.02900,0.03300,0.02900,,,,,,22.33950000,0.00170000,0.00190000,0.00170000,0.00190000,0.056280,0.002800,0.001400,0.002800,0.001400,,,,,,,2013,,
KOI-94 b,koi-94b,,0.03300,0.01400,0.01400,0.01400,0.01400,0.153,0.014,0.014,0.014,0.014,3.74320800,0.00001500,0.00001500,0.00001500,0.00001500,0.250000,0.170000,0.170000,0.170000,0.170000,1486,,,,,,2013,,
KOI-94 e,koi-94e,,0.11000,0.08800,0.05700,0.08800,0.05700,0.585,0.055,0.055,0.055,0.055,54.32031000,0.00012000,0.00012000,0.00012000,0.00012000,0.019000,0.230000,0.230000,0.230000,0.230000,584,,,,,,2013,,
KOI-351 b,koi-351b,,,,,,,0.117,0.015,0.015,0.015,0.015,7.00815100,0.00001900,0.00001900,0.00001900,0.00001900,,,,,,,,,,,,2014,,
KOI-351 c,koi-351c,,,,,,,0.106,0.012,0.012,0.012,0.012,8.71937500,0.00002700,0.00002700,0.00002700,0.00002700,,,,,,,,,,,,2014,,
KOI-351 d,koi-351d,,,,,,,0.256,0.027,0.027,0.027,0.027,59.73667000,0.00038000,0.00038000,0.00038000,0.00038000,,,,,,,,,,,,2014,,
KOI-351 e,koi-351e,,,,,,,0.237,0.026,0.026,0.026,0.026,91.93913000,0.00073000,0.00073000,0.00073000,0.00073000,,,,,,,,,,,,2014,,
KOI-351 f,koi-351f,,,,,,,0.257,0.046,0.046,0.046,0.046,124.91440000,0.00190000,0.00190000,0.00190000,0.00190000,,,,,,,,,,,,2014,,
KOI-351 g,koi-351g,,,,,,,0.723,0.071,0.071,0.071,0.071,210.60697000,0.00043000,0.00043000,0.00043000,0.00043000,,,,,,,,,,,,2014,,
KOI-351 h,koi-351h,,,,,,,1.008,0.089,0.089,0.089,0.089,331.60059000,0.00037000,0.00037000,0.00037000,0.00037000,,,,,,,,,,,,2014,,
Kepler-91 b,kepler-91b,,0.81000,0.17000,0.18000,0.17000,0.18000,1.367,0.060,0.069,0.060,0.069,6.24658000,0.00008000,0.00008000,0.00008000,0.00008000,,,,,,2040,50,50,50,50,,2014,,
Kepler-92 b,kepler-92b,,0.20200,0.04400,0.04400,0.04400,0.04400,0.313,0.009,0.009,0.009,0.009,13.74900000,,,,,,,,,,,,,,,,2014,,
Kepler-93 b,kepler-93b,,0.01265,0.00214,0.00214,0.00214,0.00214,0.132,0.002,0.002,0.002,0.002,4.72673978,0.00000097,0.00000097,0.00000097,0.00000097,0.000000,,,,,1037,13,13,13,13,,2014,,
Kepler-93 c,kepler-93c,,3.00000,,,,,,,,,,1460.00000000,,,,,,,,,,,,,,,,2014,,
Kepler-94 b,kepler-94b,,0.03400,0.00400,0.00400,0.00400,0.00400,0.313,0.013,0.013,0.013,0.013,2.50806000,,,,,,,,,,,,,,,,2014,,
Kepler-95 b,kepler-95b,,0.04100,0.00900,0.00900,0.00900,0.00900,0.305,0.008,0.008,0.008,0.008,11.52310000,,,,,,,,,,,,,,,,2014,,
Kepler-96 b,kepler-96b,,0.02700,0.01100,0.01100,0.01100,0.01100,0.238,0.020,0.020,0.020,0.020,16.23850000,,,,,,,,,,,,,,,,2014,,
Kepler-97 c,kepler-97c,,1.08000,,,,,,,,,,789.00000000,,,,,,,,,,,,,,,,2014,,
Kepler-99 b,kepler-99b,,0.01900,0.00400,0.00400,0.00400,0.00400,0.132,0.007,0.007,0.007,0.007,4.60358000,,,,,,,,,,,,,,,,2014,,
Kepler-100 c,kepler-100c,,,,,,,0.196,0.004,0.004,0.004,0.004,12.81590000,,,,,,,,,,,,,,,,2014,,
Kepler-100 d,kepler-100d,,,,,,,0.144,0.004,0.004,0.004,0.004,35.33310000,,,,,,,,,,,,,,,,2014,,
Kepler-101 c,kepler-101c,,0.01000,,,,,0.112,0.015,0.017,0.015,0.017,6.02976000,0.00007500,0.00007500,0.00007500,0.00007500,0.000000,,,,,1413,210,238,210,238,,2014,,
Kepler-102 b,kepler-102b,,,,,,,0.042,0.002,0.002,0.002,0.002,5.28696000,,,,,,,,,,,,,,,,2014,,
Kepler-102 c,kepler-102c,,,,,,,0.052,0.002,0.002,0.002,0.002,7.07142000,,,,,,,,,,,,,,,,2014,,
Kepler-102 e,kepler-102e,,0.02800,0.00600,0.00600,0.00600,0.00600,0.198,0.006,0.006,0.006,0.006,16.14570000,,,,,,,,,,,,,,,,2014,,
Kepler-102 f,kepler-102f,,,,,,,0.079,0.003,0.003,0.003,0.003,27.45360000,,,,,,,,,,,,,,,,2014,,
Kepler-103 c,kepler-103c,,0.11400,0.07900,0.07900,0.07900,0.07900,0.459,0.012,0.012,0.012,0.012,179.61200000,,,,,,,,,,,,,,,,2014,,
Kepler-104 b,kepler-104b,,,,,,,0.277,0.047,0.047,0.047,0.047,11.42754800,0.00001500,0.00001500,0.00001500,0.00001500,,,,,,,,,,,,2014,,
Kepler-104 d,kepler-104d,,,,,,,0.319,0.054,0.054,0.054,0.054,51.75539400,0.00016000,0.00016000,0.00016000,0.00016000,,,,,,,,,,,,2014,,
Kepler-105 b,kepler-105b,,,,,,,0.429,0.136,0.136,0.136,0.136,5.41220000,0.00002000,0.00002000,0.00002000,0.00002000,0.470000,0.470000,0.050000,0.470000,0.050000,1418,228,228,228,228,,2014,,
Kepler-105 c,kepler-105c,,0.01447,0.00267,0.00289,0.00267,0.00289,0.117,0.006,0.006,0.006,0.006,7.12620000,0.00020000,0.00020000,0.00020000,0.00020000,,,,,,,,,,,,2014,,
Kepler-106 c,kepler-106c,,0.03300,0.01000,0.01000,0.01000,0.01000,0.223,0.029,0.029,0.029,0.029,13.57080000,,,,,,,,,,,,,,,,2014,,
Kepler-106 d,kepler-106d,,,,,,,0.085,0.012,0.012,0.012,0.012,23.98020000,,,,,,,,,,,,,,,,2014,,
Kepler-107 b,kepler-107b,,,,,,,0.139,0.005,0.005,0.005,0.005,3.17999700,0.00001100,0.00001100,0.00001100,0.00001100,,,,,,,,,,,,2014,,
Kepler-107 c,kepler-107c,,,,,,,0.161,0.016,0.016,0.016,0.016,4.90142500,0.00001600,0.00001600,0.00001600,0.00001600,,,,,,,,,,,,2014,,
Kepler-107 e,kepler-107e,,,,,,,0.308,0.022,0.022,0.022,0.022,14.74904900,0.00003400,0.00003400,0.00003400,0.00003400,,,,,,,,,,,,2014,,
Kepler-108 b,kepler-108b,,,,,,,0.772,0.043,0.043,0.043,0.043,49.18392100,0.00005400,0.00005400,0.00005400,0.00005400,,,,,,,,,,,,2014,,
Kepler-108 c,kepler-108c,,,,,,,0.730,0.045,0.045,0.045,0.045,190.32349400,0.00098800,0.00098800,0.00098800,0.00098800,,,,,,,,,,,,2014,,
Kepler-109 c,kepler-109c,,,,,,,0.225,0.006,0.006,0.006,0.006,21.22270000,,,,,,,,,,,,,,,,2014,,
Kepler-110 b,kepler-110b,,,,,,,0.163,0.032,0.032,0.032,0.032,12.69111200,0.00003600,0.00003600,0.00003600,0.00003600,,,,,,,,,,,,2014,,
Kepler-111 b,kepler-111b,,,,,,,0.141,0.018,0.018,0.018,0.018,3.34181500,0.00000600,0.00000600,0.00000600,0.00000600,,,,,,,,,,,,2014,,
Kepler-75 b,kepler-75b,,10.10000,0.40000,0.40000,0.40000,0.40000,1.050,0.030,0.030,0.030,0.030,8.88491160,0.00000340,0.00000340,0.00000340,0.00000340,0.570000,0.010000,0.010000,0.010000,0.010000,767,16,16,16,16,,2013,,
Kepler-76 b,kepler-76b,,2.01000,0.35000,0.37000,0.35000,0.37000,1.360,0.120,0.120,0.120,0.120,1.54492980,0.00000040,0.00000040,0.00000040,0.00000040,,,,,,2140,40,40,40,40,,2013,,
Kepler-78 b,kepler-78b,,0.00600,0.00100,0.00100,0.00100,0.00100,0.105,0.008,0.014,0.008,0.014,0.35500000,0.00040000,0.00040000,0.00040000,0.00040000,0.000000,,,,,2250,750,750,750,750,,2013,,
Kepler-79 b,kepler-79b,,0.03430,0.01900,0.02300,0.01900,0.02300,0.310,0.006,0.006,0.006,0.006,13.48450000,0.00020000,0.00020000,0.00020000,0.00020000,0.015000,0.006000,0.012000,0.006000,0.012000,,,,,,,2013,,
Kepler-79 c,kepler-79c,,0.01900,0.00720,0.00600,0.00720,0.00600,0.332,0.007,0.007,0.007,0.007,27.40290000,0.00060000,0.00080000,0.00060000,0.00080000,0.030000,0.021000,0.027000,0.021000,0.027000,,,,,,,2013,,
Kepler-79 e,kepler-79e,,0.01300,0.00350,0.00380,0.00350,0.00380,0.311,0.012,0.012,0.012,0.012,81.06590000,0.00110000,0.00130000,0.00110000,0.00130000,0.012000,0.005000,0.044000,0.005000,0.044000,,,,,,,2014,,
Kepler-80 b,kepler-80b,,0.02180,0.00220,0.00330,0.00220,0.00330,0.238,0.009,0.009,0.009,0.009,7.05246000,0.00022000,0.00020000,0.00022000,0.00020000,,,,,,,,,,,,2013,,
